,link,title,summary,published_date,keywords,external_links
264,https://sports.yahoo.com/nfl-picks-week-13-expert-224106527.html,NFL picks Week 13: Expert predictions for Patriots vs. Bills game Monday night,"The Patriots seemingly face their toughest test yet Monday night in Buffalo, but this simulation from our partners at Strat-O-Matic suggests the Bills will be no match for the hottest team in football.Bill Belichick clearly says he won't worry about Monday night's weather until Monday night.Ad•Kohl'sWhy this Ad?Want fewer ads?Take on the elements in style with this handsome men's lambskin leather jacket from Franchise Club.Watch the product video here. Midweight insulationProFootball Talk on NBC SportsThe Dolphins got wide receiver DeVante Parker back in practice this week and they'll have him back on the roster for Sunday's home game against the Giants.",2021-12-04 22:41:06,[],set()
265,https://www.psychologytoday.com/us/blog/world-creativity/202112/the-role-fear-in-gun-violence-and-gun-rights,The Role of Fear in Gun Violence and Gun Rights,"In 2021, more than 36,000 people in the United States have died from gun violence. Fear is the driving emotion that triggers opposite opinions regarding gun legislation. Gun legislation that starts with less controversial topics has a chance of being passed. 
 Among the saddest and most disturbing events in the United States are shootings and killings. With Kyle Rittenhouse being acquitted of all charges on November 19, 2021, and three men convicted of the murder of Ahmaud Arbery, discussions about gun violence have come to the forefront again.",2021-12-01 18:08:30,[],[]
266,https://www.huffpost.com/entry/david-perdue-georgia-governor_n_61ad503be4b0451e55174836,Former GOP Senator David Perdue To Enter Georgia Governor's Race: Reports,"The Lions joined the rest of the NFL in the win column after giving up the lead with a fourth-down gamble gone wrong.Nick Sirianni quelled quarterback controversy before it got off the ground after Sunday's Eagles win.Ad•FreeRateUpdate.comThank you for your feedback. We will remove this and make the changes needed.Today's best mortgage refinance, home equity & cash out mortgage rates from top lenders. View rates online/calculate payment. Over 20 million helped.Just your usual Seahawks football game.",2021-12-06 03:05:43,"['Georgia', 'Republican', 'stacey abrams', 'Brian Kemp', 'david perdue']",set()
267,http://pro32.ap.org/article/latest-kickers-had-7-missed-xps-afternoon-games,The Latest: Kickers had 7 missed XPs in afternoon games,"The Latest from Week 13 of the NFL (all times EST): ___ 7:50 p.m. It's been another rough day for NFL kickers. With only the Sunday night matchup between the Broncos and Chiefs remaining, kickers have already combined to miss seven extra points on the day. Jets kicker Alex Kessman missed his first two extra point attempts during his NFL debut after he signed from the practice squad Saturday to replace the struggling Matt Ammendola. Ryan Succop (Buccaneers), Dustin Hopkins (Chargers), Evan McPherson (Bengals), Chris Boswell (Steelers) and Robbie Gould (49ers) also had missed PATs.",2021-12-06 02:00:00,"['NFL', ' AP Pro32', ' football']",set()
268,https://www.salon.com/2021/12/03/dolph-lundgren-castle-falls/,"""I never set out to be an action star"": Dolph Lundgren on his career and the toll taken on his body","Dolph Lundgren directs and stars in ""Castle Falls,"" a diverting action film about Mike (Scott Adkins), a down on his luck fighter. Taking a job preparing the titular building for demolition, he discovers a $100 bill, which leads to him finding a hidden $3 million. As Mike plans to take the money and run, he encounters Richard Ericson (Lundgren), a prison guard who arrives on the scene after getting a tip from an inmate about the stashed cash. Ericson hopes to recover the money to pay for his daughter's cancer treatment, however, he and Mike must get past a paramilitary group that has broken into the condemned building as well — and they have less than 90 minutes before Castle Falls is imploded.",2021-12-03 23:00:02,[],set()
269,https://www.nba.com/news/kia-rookie-ladder-dec-1-2021-edition,Kia Rookie Ladder: Which rookies are being used the most?,"Evan Mobley's return and Jalen Suggs' absence could impact the next few Rookie Ladder editions.
It might have passed under the radar that the most heavily used rookie from the Class of 2021 no longer is getting used at all by his team.
When Orlando's Jalen Suggs ran out of bounds holding his right thumb in the fourth quarter at Philadelphia Monday night, his status as the leader among 2021-22 newcomers in usage rate got frozen at 25.4%. That might or might not have him atop the pile by the time his recovery and rehab get him back on the court for the Magic.",2021-12-01 17:52:05,[],set()
270,https://www.businessinsider.com/10-things-in-politics-kamala-harris-big-tech-california-attorney-general,10 Things in Politics: Kamala Harris' Big Tech problem,"Welcome back to 10 Things in Politics. Sign up here to receive this newsletter. Plus, download Insider's app for news on the go — click here for iOS and here for Android. Send tips to bgriffiths@insider.com. Here's what we're talking about: Jim Watson/Getty; Marianne Ayala/Insider 1. INSIDER DEEP DIVE: As California's top cop, Kamala Harris let tech companies run rampant. Insider's Mattathias Schwartz examined that history amid speculation over whether President Joe Biden will seek reelection in 2024.",2021-12-01 11:19:47,[],set()
271,https://ca.sports.yahoo.com/video/eric-gordon-one-vs-orleans-024500878.html,Eric Gordon with an and one vs the New Orleans Pelicans,"The Lions joined the rest of the NFL in the win column after giving up the lead with a fourth-down gamble gone wrong.Nick Sirianni quelled quarterback controversy before it got off the ground after Sunday's Eagles win.Ad•FreeRateUpdate.comThank you for your feedback. We will remove this and make the changes needed.Today's best mortgage refinance, home equity & cash out mortgage rates from top lenders. View rates online/calculate payment. Over 20 million helped.Just your usual Seahawks football game.",2021-12-06 02:45:00,[],set()
272,https://apnews.com/b323b45deb137e1328526512758ed9ff,The Latest: Vikings' Thielen out for game with ankle injury,"The Latest from Week 13 of the NFL (all times EST):3:10 p.m.Minnesota wide receiver Adam Thielen has been downgraded to out for the game after hurting his left ankle on the game's opening drive of their matchup with the LionsThielen entered the game tied for the league lead with 10 receiving touchdowns.He had one catch for no yards prior to leaving the game Sunday.___2:50 p.m.Minnesota receiver Justin Jefferson has joined Odell Beckham Jr. and Randy Moss as the only players with 2,500 or more receiving yards in their first two seasons during in the Super Bowl era.",2021-12-05 20:15:46,['yes'],set()
273,https://apnews.com/b323b45deb137e1328526512758ed9ff,"The Latest: Texans Taylor benched, Mills at QB vs. Colts",The Latest from Week 13 of the NFL (all times EST):3:15 p.m.Houston Texans quarterback Tyrod Taylor has been benched in the third quarter against the Indianapolis Colts.Taylor was evaluated for an undisclosed injured after a Houston's first possession of the third quarter but the team said he was available to play and it was coach David Culley's decision to insert backup Davis Mills in his place.Houston trailed 21-0 when Taylor was benched. Taylor threw an interception on the first play of the game and the Texans fumbled on their second possession before punting on their next four drives.,2021-12-05 20:23:47,['yes'],set()
274,https://ca.sports.yahoo.com/video/tomas-satoransky-dunk-vs-houston-024059895.html,Tomas Satoransky with a dunk vs the Houston Rockets,"The Lions joined the rest of the NFL in the win column after giving up the lead with a fourth-down gamble gone wrong.Nick Sirianni quelled quarterback controversy before it got off the ground after Sunday's Eagles win.Ad•FreeRateUpdate.comThank you for your feedback. We will remove this and make the changes needed.Today's best mortgage refinance, home equity & cash out mortgage rates from top lenders. View rates online/calculate payment. Over 20 million helped.Just your usual Seahawks football game.",2021-12-06 02:40:59,[],set()
275,https://www.nba.com/blazers/trail-blazers-game-notes-detroit-pistons-4-16-vs-portland-trail-blazers-10-11,Trail Blazers Game Notes: Detroit Pistons (4-16) vs. Portland Trail Blazers (10-11),"PORTLAND TRAIL BLAZERS (10-11) VS. DETROIT PISTONS (4-16)
Tuesday, November 30, 7:00 p.m. (Pacific) • Moda Center
Portland, Oregon SERIES HISTORY ALL TIME: Trail Blazers lead, 66-55
PORTLAND HOME: Trail Blazers lead, 41-19
DETROIT HOME: Pistons lead, 36-25
LAST PORTLAND WIN: 118-103, 4/10/21 (Por.)
LAST DETROIT WIN: 99-90, 3/30/19 (Det.)
CURRENT WIN STREAK: Three (Por.) SERIES NOTES • Tuesday's game is the first of two meetings between the Trail Blazers and the Pistons during the 2021-22 season.
• LAST SEASON: Portland swept the season series against Detroit in 2020-21, 2-0.",2021-11-30 20:17:00,[],set()
276,https://www.yahoo.com/now/warriors-end-suns-18-game-111550278.html,Warriors end Suns' 18-game win streak,"The App is Back! Don't forget to download the NBC Sports EDGE app to receive real-time player news, mobile alerts and track your favorite players. Plus, now you can check out articles and player cards. Get it here!

Friday's NBA slate included a rematch between the teams with the two best records in the league, the return of LeBron James, and Utah's backcourt tandem torching the Celtics. Let's dive right into the Daily Dose.

Warriors 118, Suns 96

The longest win streak in Suns franchise history came to an end Friday night, and the result wasn't all that surprising.",2021-12-04 11:15:50,[],set()
277,https://news.yahoo.com/lara-logan-fox-news-host-000341099.html,Lara Logan: Fox News host condemned over Fauci Nazi doctor comments,"The Dutch National Institute for Public Health said the Omicron variant was found in samples taken on November 19 and November 23.The Biden administration is expected to take steps in the coming days to toughen testing requirements for international travelers to the U.S., including both vaccinated and unvaccinated people, amid the spread of the new omicron variant of the coronavirus. The precise testing protocols were still being finalized ahead of a speech by President Joe Biden planned for Thursday on the nation's plans to control the COVID-19 pandemic during the winter season, according to a senior administration official who said some details could still change.",2021-12-01 00:03:41,[],set()
278,https://ca.sports.yahoo.com/news/bonner-springs-police-capture-runaway-024442287.html,"Bonner Springs police capture runaway camel after pursuit, including on highway","The Lions joined the rest of the NFL in the win column after giving up the lead with a fourth-down gamble gone wrong.Nick Sirianni quelled quarterback controversy before it got off the ground after Sunday's Eagles win.Ad•FreeRateUpdate.comThank you for your feedback. We will remove this and make the changes needed.Today's best mortgage refinance, home equity & cash out mortgage rates from top lenders. View rates online/calculate payment. Over 20 million helped.Just your usual Seahawks football game.",2021-12-06 02:44:42,[],set()
279,https://nypost.com/2021/12/03/liberals-supported-soft-on-crime-policies-now-that-crime-has-come-to-campus/,Liberals supported soft-on-crime policies — now that crime has come to campus,"Columbia University president Lee Bollinger calls the random stabbing murder of PhD student Davide Giri on Thursday night 'unspeakably sad and deeply shocking.' 



It's sad, but it's not shocking. 



Elite universities may prefer not to talk much about violent crime as much as they can avoid it, but they can't protect their charges from what goes on in a freshly violent New York City. 



Giri is the second Columbia student to be killed in a stranger-on-stranger attack in a supposedly safe public space in less than two years.",2021-12-03 20:35:07,['Copyright 2021 NYP Holdings. All rights reserved.'],set()
280,https://ca.sports.yahoo.com/news/damian-lillard-don-t-believe-074712363.html?src=rss,Damian Lillard: ‘I don't believe in the ring of bust thing',"Damian Lillard: I've done so much in my career that I know that I have a great body of work. I will feel that way with or without a championship ring, but the reason I play is for a championship ring. So, I don't believe in the ring or bust thing, I'm not a fan of that, and that's why I don't play my career to that narrative. I'm not making every decision, like ‘Oh I should do this or I should do that to get a ring', because knowing myself and knowing I feel in my heart and the way that I operate, I don't think it would be as fulfilling or as great of a feeling as I imagine it'd being if I felt like I got beside myself or stepped outside of myself to try to accomplish that.",2021-12-04 07:47:12,[],set()
281,https://www.cbsnews.com/team/bill-whitaker/,Bill Whitaker,"Bill Whitaker CBS News Bill Whitaker has covered major news stories domestically and across the globe for CBS News over four decades. He is the 2018 winner of the RTDNA's highest honor, the Paul White Award for career achievement. He was named a 60 Minutes correspondent in March 2014; the 2021-22 season is his eighth on the broadcast.His recent investigation into ""ghost guns"" highlighted the legal purchases of gun parts that criminals are using to make deadly weapons and avoid licenses and background checks.",2021-12-01 10:28:04,"['cbs news', ' bill whitaker', ' 60 minutes correspondent']",set()
282,https://www.newsweek.com/ghost-guns-facts-america-gun-controls-breaking-point-1650381,4 Ghost guns facts showing America's gun controls at breaking point,"So-called ""ghost guns"" are untraceable firearms that can be bought online and assembled at home, without background checks (and with the aid of YouTube videos).Earlier this week, police said one such ghost gun was used in a shooting at a high school in Arizona.The guns' rise in popularity is a ""fast-growing scourge"" facing the U.S, according to Everytown for Gun Safety, a nonprofit against gun violence.""With a DIY kit ordered online and some commonly available tools, a novice can make their own pistol, like a Glock 19, or an assault-style rifle, like an AR-15 or AK-47, in just a few hours,"" it has warned.",2021-12-05 12:00:01,[],[]
283,https://www.chron.com/sports/article/Short-handed-Hornets-lean-on-3-pointers-top-16677803.php,"Short-handed Hornets lean on 3-pointers, top Hawks 130-127","1of21Atlanta Hawks forward John Collins, right, goes in for a layup during the first half of an NBA basketball game against the Charlotte Hornets, Sunday, Dec. 5, 2021, in Atlanta.Edward M. Pio Roda/APShow MoreShow Less 2of21Atlanta Hawks forward John Collins (20) drives past Charlotte Hornets forward Kelly Oubre Jr. during the first half of an NBA basketball game Sunday, Dec 5, 2021, in Atlanta.Edward M. Pio Roda/APShow MoreShow Less 4of21Atlanta Hawks center Clint Capela and Charlotte Hornets forward Nick Richards reach for the tipoff during the first half of an NBA basketball game Sunday, Dec 5, 2021, in Atlanta.",2021-12-06 02:19:39,[],set()
284,https://www.dailymail.co.uk/wires/ap/article-10278685/Short-handed-Hornets-lean-3-pointers-Hawks-130-127.html,"Short-handed Hornets lean on 3-pointers, top Hawks 130-127","Published: 20:33 EST, 5 December 2021 | Updated: 21:24 EST, 5 December 2021 ATLANTA (AP) - Miles Bridges scored 32 points and the Charlotte Hornets, without four players, leaned on their best 3-point shooting game of the season and beat the Atlanta Hawks 130-127 on Sunday night. Bridges made each of his four shots in the fourth quarter, when he scored 13 points. ""I feel like that´s a statement game, let people know that we´re here,"" Bridges said. Kelly Oubre Jr. made six 3s and scored 28 points for Charlotte.",2021-12-06 01:33:19,"['dailymail', 'wires', 'ap']",set()
285,https://apnews.com/b323b45deb137e1328526512758ed9ff,The Latest: 49ers RB Cannon taken off after collision,"The Latest from Week 13 of the NFL (all times EST):4:45 p.m.San Francisco reserve running back Trenton Cannon was taken off the field on a backboard after a scary collision on the opening kickoff against Seattle. Cannon was attempting to make a tackle on DeeJay Dallas when his head hit the leg of a teammate.San Francisco's athletic training staff immediately rushed to the field and stabilized Cannon's neck. He was eventually placed on a backboard, loaded onto a stretcher and into an ambulance that had been brought onto the field.",2021-12-05 21:46:39,['yes'],set()
286,https://www.thestar.com/sports/football/2021/12/05/the-latest-hurts-out-minshew-in-for-the-eagles-vs-jets.html,The Latest: 49ers RB Cannon taken off after collision,"The Latest from Week 13 of the NFL (all times EST):___4:45 p.m.San Francisco reserve running back Trenton Cannon was taken off the field on a backboard after a scary collision on the opening kickoff against Seattle. Cannon was attempting to make a tackle on DeeJay Dallas when his head hit the leg of a teammate.San Francisco's athletic training staff immediately rushed to the field and stabilized Cannon's neck. He was eventually placed on a backboard, loaded onto a stretcher and into an ambulance that had been brought onto the field.",2021-12-05 20:15:00,"['sports', 'FEED_automated', 'FEEDPROVIDER_CP', 'smg_football_nfl', 'smg_football', 'CP_URGENCY_3']",set()
287,https://www.nytimes.com/2021/11/30/nyregion/supervised-injection-sites-nyc.html,Supervised Injection Sites for Drug Users to Open in New York City,"Continue reading the main storyThe Manhattan facilities will provide clean needles, administer medication to reverse overdoses and provide users with options for addiction treatment.An East 126th Street site that is now used for needle exchanges will become one of the city's first safe-injection sites.By Jeffery C. Mays and Andy NewmanNov. 30, 2021, 5:00 a.m. ETIn an attempt to curb a surge in overdose deaths caused by increasingly potent street drugs, New York City will authorize two supervised injection sites in Manhattan to begin operating as soon as Tuesday.",2021-11-30 10:00:16,[],set()
288,https://www.usatoday.com/story/sports/nfl/columnist/nate-davis/2021/12/05/nfl-week-13-32-things-we-learned-2021/8801797002/,32 things we learned from Week 13 of 2021 NFL season: Star players shine with clutch performances,"NFC Week 13 overreactions: Time to put some respect on the Arizona CardinalsMackenzie Salmon 'overreacts' to the biggest storylines in the NFC after Week 13 in the NFL.The 32 things we learned from Week 13 of the 2021 NFL season:1. The Arizona Cardinals maintained the league's best record (10-2) while welcoming back QB Kyler Murray and WR DeAndre Hopkins, who teamed up for a 20-yard TD in Chicago after both missed five weeks with injuries. Murray burned the Bears for four total scores (2 passing, 2 rushing) as the Cards remained unbeaten on the road.",2021-12-06 04:40:15,[],set()
289,https://www.dailymail.co.uk/wires/ap/article-10265689/Young-makes-key-free-throws-leads-Hawks-past-Pacers-114-111.html,"Young makes key free throws, leads Hawks past Pacers 114-111","Published: 21:43 EST, 1 December 2021 | Updated: 22:34 EST, 1 December 2021 INDIANAPOLIS (AP) - Trae Young made two crucial free throws in the final seconds of a hard-fought victory on Wednesday night, but lamented a turnover that put the Atlanta Hawks in a precarious last-second situation. The Hawks had a one-point lead when Young lost control of the basketball. Indiana Pacers rookie Chris Duarte came up with the steal, but was unable to convert a contested layup that had his bench and coach Rick Carlisle screaming for a foul.",2021-12-02 02:43:36,"['dailymail', 'wires', 'ap']",set()
290,https://philadelphia.cbslocal.com/2021/11/29/bill-cosby-sexual-assault-conviction-supreme-court/,Prosecutors Ask Supreme Court To Review Bill Cosby's Overturned Conviction,"PHILADELPHIA (AP) — Prosecutors asked the U.S. Supreme Court to review the ruling that overturned Bill Cosby's conviction, arguing in a petition Monday that a decision announced in a press release does not give a defendant lifetime immunity.Prosecutors said the ruling could set a dangerous precedent if convictions are overturned over dubious closed-door deals. They have also complained that the chief judge of the state's high court appeared to misstate key facts of the case when he discussed the court ruling that overturned Cosby's conviction in a television interview.",2021-11-29 16:03:48,"['bill cosby', ' supreme court', ' me too', ' kevin steele']","{'https://philadelphia.cbslocal.com/2021/12/04/donald-grier-townsend-new-castle-county-delaware-triple-homicide/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-commerce-director-michael-rashid-resigns-anti-semitic-abused-staff/', 'https://philadelphia.cbslocal.com/2021/12/04/chester-pedestrians-church-driver-crash-police/', 'https://philadelphia.cbslocal.com/2021/12/06/ben-simmons-damian-lillard-philadelphia-sixers-portland-trail-blazers/', 'https://philadelphia.cbslocal.com/2021/12/04/kristhie-alcazar-new-jersey-penns-grove-salem-county-mother-infant-stabbing-murder/', 'https://philadelphia.cbslocal.com/2021/12/05/doylestown-buckingham-township-bucks-county-house-fire-man-dead/', 'https://philadelphia.cbslocal.com/2021/12/04/covid19-omicron-variant-reported-philadelphia-new-jersey/', 'https://philadelphia.cbslocal.com/2021/12/04/carroll-park-kensington-philadelphia-pennsylvania-gun-violence-shooting-double-lansdowne-avenue-westmoreland-homicide/', 'https://philadelphia.cbslocal.com/2021/12/04/philadelphia-winter-holiday-parade-hanukkah-christmas-kwanzaa-chinese-new-year-charlie-manuel/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-shooting-kensington-gun-violence-men-dead/'}"
291,https://www.startribune.com/the-latest-kickers-had-7-missed-xps-in-afternoon-games/600124021/,The Latest: Kickers had 7 missed XPs in afternoon games,"The Latest from Week 13 of the NFL (all times EST): ___ 7:50 p.m. It's been another rough day for NFL kickers. With only the Sunday night matchup between the Broncos and Chiefs remaining, kickers have already combined to miss seven extra points on the day. Jets kicker Alex Kessman missed his first two extra point attempts during his NFL debut after he signed from the practice squad Saturday to replace the struggling Matt Ammendola. Ryan Succop (Buccaneers), Dustin Hopkins (Chargers), Evan McPherson (Bengals), Chris Boswell (Steelers) and Robbie Gould (49ers) also had missed PATs.",2021-12-05 16:55:55,[],[]
292,https://www.espn.com/nba/story/_/page/powerrankings-32736815/nba-power-rankings-week-7-where-do-phoenix-suns-golden-state-warriors-rank-ahead-week-meeting,"NBA Power Rankings, Week 7","playSteph goes off for 33, gets fired up after tech (2:06)Stephen Curry tallies 33 points and even gets animated after a technical foul in the Warriors' 15-point win over the Clippers. (2:06)The battle for No. 1 in the NBA Power Rankings is on.The Golden State Warriors, winners of seven straight games, take their league-best 18-2 record into Tuesday night's Western Conference showdown with the Phoenix Suns.Phoenix, meanwhile, hasn't lost in over a month and is one win shy of matching the franchise record of 17 straight victories.",2021-11-29 13:00:00,['The Suns are riding a 16-game winning streak into back-to-back matchups against the league-best Warriors. Who takes the top spot?'],set()
293,https://ftw.usatoday.com/lists/nba-power-rankings-analysis-stats-golden-state-phoenix,NBA power rankings: The Warriors and Suns are looking unbeatable,"The Golden State Warriors and Phoenix Suns are both playing some of the best basketball we could imagine. Does anyone else stand a chance?At this point in the season, it's hard to imagine anyone passing the Warriors or the Suns out in the Western Conference. But it's too early to count out the Utah Jazz, and with all the star power in Los Angeles on the Lakers and the Clippers, it's not a done deal.Meanwhile, the Eastern Conference is a bit more of a gamble. The Miami Heat, Chicago Bulls, Milwaukee Bucks and Brooklyn Nets are all serious contenders in the East and have a legitimate road to the NBA Finals.",2021-11-30 07:26:44,['The Golden State Warriors and Phoenix Suns are both playing some of the best basketball we could imagine. Does anyone else stand a chance?'],set()
294,https://sports.yahoo.com/32-things-learned-week-13-044015455.html?src=rss,32 things we learned from Week 13 of 2021 NFL season: Star players shine with clutch performances,"The 32 things we learned from Week 13 of the 2021 NFL season:1. The Arizona Cardinals maintained the league's best record (10-2) while welcoming back QB Kyler Murray and WR DeAndre Hopkins, who teamed up for a 20-yard TD in Chicago after both missed five weeks with injuries. Murray burned the Bears for four scores (2 passing, 2 rushing) as the Cards remained unbeaten on the road.2. Arizona's 33-22 triumph at Soldier Field made the Cardinals the third team to win seven straight road games by double-digit margins in one season.",2021-12-06 05:35:46,[],set()
295,https://www.dailymail.co.uk/news/article-10258969/NYC-OKs-safe-sites-drug-use-aiming-curb-overdoses.html,"NYC OKs safe sites for drug use, aiming to curb overdoses","Published: 10:48 EST, 30 November 2021 | Updated: 13:28 EST, 30 November 2021 New York City opened on Tuesday the first legal supervised injection sites in the country in an effort to curb the staggering spike in overdose deaths the city has grappled with after the pandemic hit.   Trained staff at New York Harm Reduction in East Harlem and The Corner Project in Washington Heights will monitor users and provide clean needles and naloxone to reverse overdoses. The sites, which already operated as needle exchange centers, will also make available treatment counselors, care coordinators and referrals to other medical services, city officials said.",2021-11-30 15:48:49,"['dailymail', 'news']",set()
296,https://www.dailymail.co.uk/news/article-10261119/Discarded-needles-left-sidewalk-near-one-Big-Apples-two-new-legal-injection-sites.html,Needles litter sidewalk near one of NYC's new legal injection sites,"Published: 22:04 EST, 30 November 2021 | Updated: 22:05 EST, 30 November 2021 Discarded needles were seen strewn across the sidewalk outside of a subway station in New York City's Washington Heights, just steps away from one of the Big Apple's two new legal supervised injection sites that it is hoped will clean up the local area's drug problem. The two sites, known as The Corner Project in Washington Heights and New York Harm Reduction in East Harlem, opened Tuesday and provide clean needles to drug users and naloxone to reverse overdoses.",2021-12-01 03:04:29,"['dailymail', 'news', 'New York']",set()
297,https://apnews.com/b323b45deb137e1328526512758ed9ff,"The Latest: Stafford leaves briefly, Rams holding off Jags","The Latest from Week 13 of the NFL (all times EST):5:40 p.m. The Los Angeles Rams have a 16-7 lead on the Jaguars at halftime, but Jacksonville is keeping it close with a series of big third-down stops.The Rams went 0 for 6 on third downs in the first half at SoFi Stadium, forcing them to settle for three field goals along with Sony Michel's TD run in the first half.Trevor Lawrence's offense has struggled mightily except for one 73-yard TD drive capped by Carlos Hyde's 1-yard run. Jacksonville managed only 85 total offensive yards in the half.",2021-12-05 22:01:29,['yes'],set()
298,https://www.politico.com/newsletters/new-jersey-playbook/2021/12/06/casino-bill-leaves-nothing-to-chance-495330,Casino bill leaves nothing to chance,"Good Monday morning!After a slow legislative start last week, theatrics notwithstanding, we're getting into the kind of bills we're used to seeing in a lame duck. Today, the Senate Budget and Appropriations Committee is scheduled to take up a measure that amends the casinos' Atlantic City PILOT program to remove sports and internet gambling revenues from payment calculations. Those new gambling opportunities have been a boon to casinos, though according to the AP some casinos would pay more under the bill.",2021-12-06 12:00:08,[],set()
299,https://apnews.com/b323b45deb137e1328526512758ed9ff,The Latest: Rams off to good start despite losing Allen,"The Latest from Week 13 of the NFL (all times EST):5:00 p.m.The Los Angeles Rams are off to a solid start in their effort to end a three-game skid despite losing starting center Brian Allen to a knee injury on their first play from scrimmage.Los Angeles took a 10-0 lead on Jacksonville after the first quarter with help from a fumble forced by Aaron Donald, who threw James Robinson to the turf violently enough to dislodge the ball. Sony Michel subsequently scored for the Rams.Jacksonville trimmed the lead to 10-7 early in the second quarter on Carlos Hyde's 1-yard TD run, finished a drive abetted by Rams penalties.",2021-12-05 22:01:29,['yes'],set()
300,https://www.espn.com/nhl/story/_/id/32755692/nhl-power-rankings-1-32-poll-plus-player-step-every-team,"NHL Power Rankings: 1-32 poll, plus the player who must step up for every team","7:00 AM ETDecember is upon us in the 2021-22 NHL season -- and with it the annual tradition of predicting which teams will make the playoffs based on their spot in the standings after American Thanksgiving. There were some eye-opening performances over the past week that produced some notable changes in our Power Rankings.Plus, no matter how a team looks so far, there's at least one player on each roster who needs to step up; we identify one for all 32 clubs here.How we rank: A panel of ESPN hockey commentators, analysts, reporters and editors rates teams against one another -- taking into account game results, injuries and upcoming schedule -- and those results are tabulated to produce the list featured here.",2021-12-01 12:30:00,"['The Capitals and Leafs move up in another shuffle of the top 5. Plus', ' which players must improve off of slow starts?']",set()
301,https://www.bostonglobe.com/2021/12/04/sports/what-do-bruins-need-make-stanley-cup-run-more-secondary-scoring-should-be-primary-goal/,What do the Bruins need to make a Stanley Cup run? More secondary scoring should be primary goal,"Entering the weekend, the Bruins were 12-8-0. That they haven't lit up the league is no surprise. Returning after their loss in Game 7 of the 2019 Stanley Cup Final, they were first place in the league on Dec. 1, and won the Presidents' Trophy in that shortened season. They were seething after that Cup Final. They had that edge.The 2021-22 edition has a pair of new goalies and unfamiliar names up and down the lineup. Creating energy has been a challenge, team-wide, despite the best efforts of Brad Marchand.",2021-12-04 14:04:50,[''],set()
302,https://apnews.com/b323b45deb137e1328526512758ed9ff,The Latest: Peterson ties Jim Brown for 10th on TD list,"The Latest from Week 13 of the NFL (all times EST):5:55 p.m.Seattle's Adrian Peterson has moved into a tie with Jim Brown for 10th all-time in total career touchdowns.Peterson's 1-yard touchdown run in the second quarter against San Francisco gave him 126 for his career, tying him with the Hall of Famer..Peterson now has 120 rushing touchdowns and six receiving in his 15 seasons. Brown had 106 touchdown runs and 20 touchdown receptions during his nine-year career.___5:40 p.m.The Los Angeles Rams have a 16-7 lead on the Jaguars at halftime, but Jacksonville is keeping it close with a series of big third-down stops.",2021-12-05 23:00:54,['yes'],set()
303,https://sports.yahoo.com/the-rockets-may-be-willing-to-play-john-wall-but-only-to-a-point-215613658.html,"The Rockets may be willing to play John Wall, but only to a point","John Wall's absence only benefits the Houston Rockets' ability to lose games. Unless you consider being paid $44.3 million to not play at some cost to his own legacy a benefit for the 31-year-old five-time All-Star.

The Rockets and Wall met on Sunday to discuss his future, and they left with little more clarity beyond the veteran's desire to resume playing to his capability. Public discourse on the issue — largely framed as a refusal from Wall to accept less than a starting job — has provided Houston with another excuse against a fine for benching a healthy one-time All-NBA point guard.",2021-11-30 21:56:13,[],set()
304,https://apnews.com/b323b45deb137e1328526512758ed9ff,The Latest: Kickers had 7 missed XPs in afternoon games,"The Latest from Week 13 of the NFL (all times EST):———7:50 p.m. It's been another rough day for NFL kickers.With only the Sunday night matchup between the Broncos and Chiefs remaining, kickers have already combined to miss seven extra points on the day.Jets kicker Alex Kessman missed his first two extra point attempts during his NFL debut after he signed from the practice squad Saturday to replace the struggling Matt Ammendola.Ryan Succop (Buccaneers), Dustin Hopkins (Chargers), Evan McPherson (Bengals), Chris Boswell (Steelers) and Robbie Gould (49ers) also had missed PATs.",2021-12-05 22:43:04,['yes'],set()
305,https://www.latimes.com/sports/newsletter/2021-11-30/dodgers-max-scherzer-corey-seager-sports-report,The Sports Report: Max Scherzer (Mets) and Corey Seager (Rangers) won't be with Dodgers next season,"Howdy, I'm your host, Houston Mitchell. Let's get right to the news. Jorge Castillo on the Dodgers: The Dodgers' pivotal offseason took two turns for the worse Monday. Get the latest on L.A.'s teams in the daily Sports Report newsletter. You may occasionally receive promotional content from the Los Angeles Times. First, Max Scherzer chose the New York Mets in the morning. Hours later, Corey Seager, another star free agent, opted not to return to Los Angeles. The shortstop instead agreed to sign a 10-year, $325-million contract with the suddenly free-spending Texas Rangers, according to a person with knowledge of the situation.",2021-11-30 12:30:15,[],set()
306,https://www.latimes.com/world-nation/newsletter/2021-12-01/newsletter-todays-headlines-12012021-todays-headlines,Today's Headlines: Court ruling bodes well for California's ban on assault weapons,"Hello, it's Dec. 1, 2021, and if you're a fan of our sister newsletter covering real estate, you're probably familiar with 'The One,' although this reporter likes to think of it as 'The 58' because it could hold 58 houses the size of the one in which I sit. Times staffer Laurence Darmiento has kept us up to date on the saga surrounding the 105,000-square-foot giga-mansion in Bel-Air, a story whose end may be in sight. The cozy li'l spot could be auctioned in January (if listing agents don't turn up a buyer first).",2021-12-01 13:00:01,[],set()
